Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions,,,,,,,,
4988982359,NFL $250 Dime Package [Just $0.10!],185846323,$0.10 ,Jayden Daniels (41033946),Ashton Jeanty (41034042),Breece Hall (41034036),Adonai Mitchell (41034334),Michael Wilson (41034298),Terry McLaurin (41034316),Kyle Pitts Sr. (41034702),Puka Nacua (41034268),Titans  (41034959),,RB,Montrell Johnson Jr. (41034132),Montrell Johnson Jr.,41034132,RB/FLEX,4000,LAR@ARI 12/07/2025 04:25PM ET,ARI,0
4988982360,NFL $250 Dime Package [Just $0.10!],185846323,$0.10 ,J.J. McCarthy (41033958),Quinshon Judkins (41034038),James Cook III (41034024),Deebo Samuel Sr. (41034304),Justin Jefferson (41034276),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Ashton Jeanty (41034042),Commanders  (41034960),,RB,Ronnie Rivers (41034134),Ronnie Rivers,41034134,RB/FLEX,4000,LAR@ARI 12/07/2025 04:25PM ET,LAR,0
4988982361,NFL $250 Dime Package [Just $0.10!],185846323,$0.10 ,Jayden Daniels (41033946),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Deebo Samuel Sr. (41034304),Michael Wilson (41034298),John Metchie III (41034338),Kyle Pitts Sr. (41034702),De'Von Achane (41034020),Commanders  (41034960),,RB,Jarquez Hunter (41034136),Jarquez Hunter,41034136,RB/FLEX,4000,LAR@ARI 12/07/2025 04:25PM ET,LAR,0
4988966077,NFL $250 Dime Package [Just $0.10!],185847687,$0.10 ,Jayden Daniels (41033946),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Justin Jefferson (41034276),Michael Wilson (41034298),Terry McLaurin (41034316),Kyle Pitts Sr. (41034702),Breece Hall (41034036),Packers  (41034957),,QB,Joe Flacco (41033966),Joe Flacco,41033966,QB,4000,CIN@BUF 12/07/2025 01:00PM ET,CIN,16.41
4988966078,NFL $250 Dime Package [Just $0.10!],185847687,$0.10 ,Jayden Daniels (41033946),Josh Jacobs (41034030),Ashton Jeanty (41034042),Luther Burden III (41034362),Michael Wilson (41034298),Terry McLaurin (41034316),Kyle Pitts Sr. (41034702),De'Von Achane (41034020),Ravens  (41034953),,QB,Jake Browning (41033970),Jake Browning,41033970,QB,4000,CIN@BUF 12/07/2025 01:00PM ET,CIN,11.35
4988966079,NFL $250 Dime Package [Just $0.10!],185847687,$0.10 ,Jayden Daniels (41033946),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Jaxon Smith-Njigba (41034266),Michael Wilson (41034298),Terry McLaurin (41034316),Kyle Pitts Sr. (41034702),John Metchie III (41034338),Titans  (41034959),,QB,Sean Clifford (41033971),Sean Clifford,41033971,QB,4000,CIN@BUF 12/07/2025 01:00PM ET,CIN,0
4988966080,NFL $250 Dime Package [Just $0.10!],185847687,$0.10 ,Jayden Daniels (41033946),Josh Jacobs (41034030),Bijan Robinson (41034022),Luther Burden III (41034362),Michael Wilson (41034298),Terry McLaurin (41034316),Kyle Pitts Sr. (41034702),Ashton Jeanty (41034042),Browns  (41034951),,QB,Mitchell Trubisky (41033972),Mitchell Trubisky,41033972,QB,4000,CIN@BUF 12/07/2025 01:00PM ET,BUF,0.75
4988966081,NFL $250 Dime Package [Just $0.10!],185847687,$0.10 ,Jayden Daniels (41033946),Kyren Williams (41034034),Ashton Jeanty (41034042),Luther Burden III (41034362),Michael Wilson (41034298),Terry McLaurin (41034316),Kyle Pitts Sr. (41034702),De'Von Achane (41034020),Browns  (41034951),,QB,Shane Buechele (41033973),Shane Buechele,41033973,QB,4000,CIN@BUF 12/07/2025 01:00PM ET,BUF,0
4988966082,NFL $250 Dime Package [Just $0.10!],185847687,$0.10 ,Jayden Daniels (41033946),Josh Jacobs (41034030),Ashton Jeanty (41034042),Deebo Samuel Sr. (41034304),Luther Burden III (41034362),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),De'Von Achane (41034020),Titans  (41034959),,RB,Tahj Brooks (41034116),Tahj Brooks,41034116,RB/FLEX,4000,CIN@BUF 12/07/2025 01:00PM ET,CIN,0.26
4988966083,NFL $250 Dime Package [Just $0.10!],185847687,$0.10 ,Jayden Daniels (41033946),Ashton Jeanty (41034042),Breece Hall (41034036),Deebo Samuel Sr. (41034304),Jaxon Smith-Njigba (41034266),Luther Burden III (41034362),Kyle Pitts Sr. (41034702),Michael Wilson (41034298),Titans  (41034959),,RB,Kendall Milton (41034118),Kendall Milton,41034118,RB/FLEX,4000,CIN@BUF 12/07/2025 01:00PM ET,CIN,0.2
4988966084,NFL $250 Dime Package [Just $0.10!],185847687,$0.10 ,Jayden Daniels (41033946),Ashton Jeanty (41034042),Breece Hall (41034036),Deebo Samuel Sr. (41034304),Michael Wilson (41034298),Puka Nacua (41034268),Kyle Pitts Sr. (41034702),John Metchie III (41034338),Commanders  (41034960),,RB,Gary Brightwell (41034120),Gary Brightwell,41034120,RB/FLEX,4000,CIN@BUF 12/07/2025 01:00PM ET,CIN,0
4988966085,NFL $250 Dime Package [Just $0.10!],185847687,$0.10 ,Jayden Daniels (41033946),Ashton Jeanty (41034042),Breece Hall (41034036),Jordan Addison (41034322),Michael Wilson (41034298),Terry McLaurin (41034316),Kyle Pitts Sr. (41034702),Puka Nacua (41034268),Jaguars  (41034961),,RB,Reggie Gilliam (41034122),Reggie Gilliam,41034122,RB/FLEX,4000,CIN@BUF 12/07/2025 01:00PM ET,BUF,0.1
4988966086,NFL $250 Dime Package [Just $0.10!],185847687,$0.10 ,Jayden Daniels (41033946),Ashton Jeanty (41034042),Breece Hall (41034036),Jaxon Smith-Njigba (41034266),Michael Wilson (41034298),Terry McLaurin (41034316),Kyle Pitts Sr. (41034702),John Metchie III (41034338),Commanders  (41034960),,RB,Frank Gore Jr. (41034124),Frank Gore Jr.,41034124,RB/FLEX,4000,CIN@BUF 12/07/2025 01:00PM ET,BUF,0
4988966087,NFL $250 Dime Package [Just $0.10!],185847687,$0.10 ,Jayden Daniels (41033946),Josh Jacobs (41034030),Ashton Jeanty (41034042),Deebo Samuel Sr. (41034304),Justin Jefferson (41034276),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Terry McLaurin (41034316),Browns  (41034951),,WR,Keon Coleman (41034356),Keon Coleman,41034356,WR/FLEX,4000,CIN@BUF 12/07/2025 01:00PM ET,BUF,9.39
4988966088,NFL $250 Dime Package [Just $0.10!],185847687,$0.10 ,Jayden Daniels (41033946),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Deebo Samuel Sr. (41034304),Adonai Mitchell (41034334),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),De'Von Achane (41034020),Jaguars  (41034961),,WR,Matthew Golden (41034358),Matthew Golden,41034358,WR/FLEX,3900,CHI@GB 12/07/2025 04:25PM ET,GB,6.34
4988966089,NFL $250 Dime Package [Just $0.10!],185847687,$0.10 ,Jayden Daniels (41033946),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Adonai Mitchell (41034334),Michael Wilson (41034298),Terry McLaurin (41034316),Kyle Pitts Sr. (41034702),De'Von Achane (41034020),Titans  (41034959),,WR,Dontayvion Wicks (41034360),Dontayvion Wicks,41034360,WR/FLEX,3900,CHI@GB 12/07/2025 04:25PM ET,GB,6.93
4988966090,NFL $250 Dime Package [Just $0.10!],185847687,$0.10 ,Jayden Daniels (41033946),Quinshon Judkins (41034038),Bijan Robinson (41034022),Jordan Addison (41034322),Michael Wilson (41034298),Terry McLaurin (41034316),Kyle Pitts Sr. (41034702),Ashton Jeanty (41034042),Packers  (41034957),,TE,Brenton Strange (41034708),Brenton Strange,41034708,TE/FLEX,3900,IND@JAX 12/07/2025 01:00PM ET,JAX,9.74
4988966091,NFL $250 Dime Package [Just $0.10!],185847687,$0.10 ,Jayden Daniels (41033946),Ashton Jeanty (41034042),Breece Hall (41034036),Jaxon Smith-Njigba (41034266),Darnell Mooney (41034326),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Terry McLaurin (41034316),Steelers  (41034962),,DST,Broncos  (41034949),Broncos ,41034949,DST,3900,DEN@LV 12/07/2025 04:05PM ET,DEN,7.92
4988966092,NFL $250 Dime Package [Just $0.10!],185847687,$0.10 ,Jayden Daniels (41033946),Josh Jacobs (41034030),Ashton Jeanty (41034042),Adonai Mitchell (41034334),Michael Wilson (41034298),Terry McLaurin (41034316),Kyle Pitts Sr. (41034702),De'Von Achane (41034020),Jaguars  (41034961),,WR,David Sills V (41034364),David Sills V,41034364,WR/FLEX,3800,SEA@ATL 12/07/2025 01:00PM ET,ATL,2.21
4988966093,NFL $250 Dime Package [Just $0.10!],185847687,$0.10 ,Kirk Cousins (41033960),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Michael Wilson (41034298),Terry McLaurin (41034316),Puka Nacua (41034268),Kyle Pitts Sr. (41034702),Breece Hall (41034036),Commanders  (41034960),,WR,Luther Burden III (41034362),Luther Burden III,41034362,WR/FLEX,3800,CHI@GB 12/07/2025 04:25PM ET,CHI,6.38
4988966094,NFL $250 Dime Package [Just $0.10!],185847687,$0.10 ,Jayden Daniels (41033946),Josh Jacobs (41034030),Ashton Jeanty (41034042),Michael Wilson (41034298),Terry McLaurin (41034316),John Metchie III (41034338),Kyle Pitts Sr. (41034702),De'Von Achane (41034020),Commanders  (41034960),,TE,Darren Waller (41034710),Darren Waller,41034710,TE/FLEX,3800,MIA@NYJ 12/07/2025 01:00PM ET,MIA,10.48
4988966095,NFL $250 Dime Package [Just $0.10!],185847687,$0.10 ,Jayden Daniels (41033946),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Michael Wilson (41034298),Terry McLaurin (41034316),John Metchie III (41034338),Kyle Pitts Sr. (41034702),De'Von Achane (41034020),Packers  (41034957),,DST,Rams  (41034950),Rams ,41034950,DST,3800,LAR@ARI 12/07/2025 04:25PM ET,LAR,8.83
4988966096,NFL $250 Dime Package [Just $0.10!],185847687,$0.10 ,Jayden Daniels (41033946),Ashton Jeanty (41034042),Breece Hall (41034036),Jordan Addison (41034322),Jaxon Smith-Njigba (41034266),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Terry McLaurin (41034316),Jets  (41034964),,TE,Harold Fannin Jr. (41034712),Harold Fannin Jr.,41034712,TE/FLEX,3700,TEN@CLE 12/07/2025 01:00PM ET,CLE,9.96
4988965888,NFL $250 Dime Package [Just $0.10!],185848523,$0.10 ,Jayden Daniels (41033946),Ashton Jeanty (41034042),De'Von Achane (41034020),Deebo Samuel Sr. (41034304),Michael Wilson (41034298),Terry McLaurin (41034316),Kyle Pitts Sr. (41034702),RJ Harvey (41034050),Titans  (41034959),,DST,Browns  (41034951),Browns ,41034951,DST,3700,TEN@CLE 12/07/2025 01:00PM ET,CLE,8.08
4988965889,NFL $250 Dime Package [Just $0.10!],185848523,$0.10 ,Jayden Daniels (41033946),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Justin Jefferson (41034276),Michael Wilson (41034298),Terry McLaurin (41034316),Kyle Pitts Sr. (41034702),RJ Harvey (41034050),Browns  (41034951),,WR,Devaughn Vele (41034366),Devaughn Vele,41034366,WR/FLEX,3700,NO@TB 12/07/2025 01:00PM ET,NO,4.31
4988965890,NFL $250 Dime Package [Just $0.10!],185848523,$0.10 ,Jayden Daniels (41033946),Josh Jacobs (41034030),Ashton Jeanty (41034042),Deebo Samuel Sr. (41034304),Ja'Marr Chase (41034270),Luther Burden III (41034362),Kyle Pitts Sr. (41034702),Michael Wilson (41034298),Browns  (41034951),,WR,Tez Johnson (41034368),Tez Johnson,41034368,WR/FLEX,3700,NO@TB 12/07/2025 01:00PM ET,TB,7.69
4988965891,NFL $250 Dime Package [Just $0.10!],185848523,$0.10 ,Jayden Daniels (41033946),Ashton Jeanty (41034042),Breece Hall (41034036),Adonai Mitchell (41034334),Jaxon Smith-Njigba (41034266),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Terry McLaurin (41034316),Jaguars  (41034961),,WR,Marvin Mims Jr. (41034370),Marvin Mims Jr.,41034370,WR/FLEX,3700,DEN@LV 12/07/2025 04:05PM ET,DEN,6.57
4988965892,NFL $250 Dime Package [Just $0.10!],185848523,$0.10 ,Jayden Daniels (41033946),Bijan Robinson (41034022),Ashton Jeanty (41034042),Jordan Addison (41034322),Michael Wilson (41034298),Terry McLaurin (41034316),Kyle Pitts Sr. (41034702),Breece Hall (41034036),Commanders  (41034960),,WR,Elic Ayomanor (41034376),Elic Ayomanor,41034376,WR/FLEX,3600,TEN@CLE 12/07/2025 01:00PM ET,TEN,6.81
4988965893,NFL $250 Dime Package [Just $0.10!],185848523,$0.10 ,Jayden Daniels (41033946),Josh Jacobs (41034030),Quinshon Judkins (41034038),Deebo Samuel Sr. (41034304),Justin Jefferson (41034276),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Ashton Jeanty (41034042),Jets  (41034964),,WR,Sterling Shepard (41034374),Sterling Shepard,41034374,WR/FLEX,3600,NO@TB 12/07/2025 01:00PM ET,TB,6.79
4988965894,NFL $250 Dime Package [Just $0.10!],185848523,$0.10 ,Jayden Daniels (41033946),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Deebo Samuel Sr. (41034304),Justin Jefferson (41034276),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Kenneth Walker III (41034052),Browns  (41034951),,TE,Cade Otton (41034714),Cade Otton,41034714,TE/FLEX,3600,NO@TB 12/07/2025 01:00PM ET,TB,7.01
4988965895,NFL $250 Dime Package [Just $0.10!],185848523,$0.10 ,Jayden Daniels (41033946),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Deebo Samuel Sr. (41034304),Justin Jefferson (41034276),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Terry McLaurin (41034316),Broncos  (41034949),,DST,Buccaneers  (41034952),Buccaneers ,41034952,DST,3600,NO@TB 12/07/2025 01:00PM ET,TB,6.58
4988965896,NFL $250 Dime Package [Just $0.10!],185848523,$0.10 ,J.J. McCarthy (41033958),Josh Jacobs (41034030),Quinshon Judkins (41034038),Jordan Addison (41034322),Michael Wilson (41034298),Puka Nacua (41034268),Kyle Pitts Sr. (41034702),Ashton Jeanty (41034042),Steelers  (41034962),,WR,Mitch Tinsley (41034372),Mitch Tinsley,41034372,WR/FLEX,3600,CIN@BUF 12/07/2025 01:00PM ET,CIN,2.42
4988965897,NFL $250 Dime Package [Just $0.10!],185848523,$0.10 ,J.J. McCarthy (41033958),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Jordan Addison (41034322),Michael Wilson (41034298),Puka Nacua (41034268),Kyle Pitts Sr. (41034702),Breece Hall (41034036),Commanders  (41034960),,WR,Rashod Bateman (41034382),Rashod Bateman,41034382,WR/FLEX,3500,PIT@BAL 12/07/2025 01:00PM ET,BAL,4.94
4988965898,NFL $250 Dime Package [Just $0.10!],185848523,$0.10 ,J.J. McCarthy (41033958),Ashton Jeanty (41034042),De'Von Achane (41034020),Jordan Addison (41034322),Luther Burden III (41034362),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Puka Nacua (41034268),Packers  (41034957),,DST,Ravens  (41034953),Ravens ,41034953,DST,3500,PIT@BAL 12/07/2025 01:00PM ET,BAL,4.75
4988965899,NFL $250 Dime Package [Just $0.10!],185848523,$0.10 ,Jacoby Brissett (41033949),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Luther Burden III (41034362),Michael Wilson (41034298),Puka Nacua (41034268),Kyle Pitts Sr. (41034702),Breece Hall (41034036),Commanders  (41034960),,WR,Tyler Lockett (41034380),Tyler Lockett,41034380,WR/FLEX,3500,DEN@LV 12/07/2025 04:05PM ET,LV,4.25
4988965900,NFL $250 Dime Package [Just $0.10!],185848523,$0.10 ,Jayden Daniels (41033946),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Jordan Addison (41034322),Michael Wilson (41034298),Terry McLaurin (41034316),Kyle Pitts Sr. (41034702),De'Von Achane (41034020),Jaguars  (41034961),,WR,Joshua Palmer (41034378),Joshua Palmer,41034378,WR/FLEX,3500,CIN@BUF 12/07/2025 01:00PM ET,BUF,5.65
4988965901,NFL $250 Dime Package [Just $0.10!],185848523,$0.10 ,Jayden Daniels (41033946),Ashton Jeanty (41034042),De'Von Achane (41034020),Deebo Samuel Sr. (41034304),Jordan Addison (41034322),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Terry McLaurin (41034316),Browns  (41034951),,TE,Mike Gesicki (41034716),Mike Gesicki,41034716,TE/FLEX,3500,CIN@BUF 12/07/2025 01:00PM ET,CIN,3.19
4988965902,NFL $250 Dime Package [Just $0.10!],185848523,$0.10 ,Jayden Daniels (41033946),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Justin Jefferson (41034276),Michael Wilson (41034298),Terry McLaurin (41034316),Kyle Pitts Sr. (41034702),Bucky Irving (41034028),Steelers  (41034962),,WR,Calvin Austin III (41034386),Calvin Austin III,41034386,WR/FLEX,3400,PIT@BAL 12/07/2025 01:00PM ET,PIT,6.58
4988965903,NFL $250 Dime Package [Just $0.10!],185848523,$0.10 ,Jayden Daniels (41033946),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Ja'Marr Chase (41034270),Michael Wilson (41034298),Terry McLaurin (41034316),Kyle Pitts Sr. (41034702),RJ Harvey (41034050),Steelers  (41034962),,WR,Cedric Tillman (41034384),Cedric Tillman,41034384,WR/FLEX,3400,TEN@CLE 12/07/2025 01:00PM ET,CLE,5.8
4988965904,NFL $250 Dime Package [Just $0.10!],185848523,$0.10 ,J.J. McCarthy (41033958),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Jordan Addison (41034322),Michael Wilson (41034298),Puka Nacua (41034268),Kyle Pitts Sr. (41034702),RJ Harvey (41034050),Browns  (41034951),,TE,Chig Okonkwo (41034718),Chig Okonkwo,41034718,TE/FLEX,3400,TEN@CLE 12/07/2025 01:00PM ET,TEN,6.63
4988965905,NFL $250 Dime Package [Just $0.10!],185848523,$0.10 ,Jayden Daniels (41033946),Ashton Jeanty (41034042),De'Von Achane (41034020),Deebo Samuel Sr. (41034304),Luther Burden III (41034362),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Breece Hall (41034036),Ravens  (41034953),,WR,Pat Bryant (41034388),Pat Bryant,41034388,WR/FLEX,3400,DEN@LV 12/07/2025 04:05PM ET,DEN,4.28
4988965906,NFL $250 Dime Package [Just $0.10!],185848523,$0.10 ,J.J. McCarthy (41033958),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Luther Burden III (41034362),Justin Jefferson (41034276),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Puka Nacua (41034268),Buccaneers  (41034952),,TE,Evan Engram (41034720),Evan Engram,41034720,TE/FLEX,3400,DEN@LV 12/07/2025 04:05PM ET,DEN,7.14
4988965907,NFL $250 Dime Package [Just $0.10!],185848523,$0.10 ,J.J. McCarthy (41033958),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Jaxon Smith-Njigba (41034266),Luther Burden III (41034362),Justin Jefferson (41034276),Kyle Pitts Sr. (41034702),Michael Wilson (41034298),Packers  (41034957),,DST,Bills  (41034954),Bills ,41034954,DST,3400,CIN@BUF 12/07/2025 01:00PM ET,BUF,6.5
4988974394,NFL $1.5K Dime Package [Just $0.10!],185849770,$0.10 ,Jayden Daniels (41033946),Bijan Robinson (41034022),Ashton Jeanty (41034042),Deebo Samuel Sr. (41034304),Justin Jefferson (41034276),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Terry McLaurin (41034316),Raiders  (41034969),,WR,Jaylin Lane (41034390),Jaylin Lane,41034390,WR/FLEX,3300,WAS@MIN 12/07/2025 01:00PM ET,WAS,3.68
4988974395,NFL $1.5K Dime Package [Just $0.10!],185849770,$0.10 ,Jayden Daniels (41033946),Ashton Jeanty (41034042),De'Von Achane (41034020),Michael Wilson (41034298),Terry McLaurin (41034316),Dontayvion Wicks (41034360),Kyle Pitts Sr. (41034702),Breece Hall (41034036),Browns  (41034951),,TE,T.J. Hockenson (41034724),T.J. Hockenson,41034724,TE/FLEX,3300,WAS@MIN 12/07/2025 01:00PM ET,MIN,7.65
4988974396,NFL $1.5K Dime Package [Just $0.10!],185849770,$0.10 ,Jayden Daniels (41033946),Bijan Robinson (41034022),Ashton Jeanty (41034042),Adonai Mitchell (41034334),Justin Jefferson (41034276),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Terry McLaurin (41034316),Commanders  (41034960),,TE,Mason Taylor (41034722),Mason Taylor,41034722,TE/FLEX,3300,MIA@NYJ 12/07/2025 01:00PM ET,NYJ,6.57
4988974397,NFL $1.5K Dime Package [Just $0.10!],185849770,$0.10 ,Jayden Daniels (41033946),Josh Jacobs (41034030),Ashton Jeanty (41034042),Justin Jefferson (41034276),Michael Wilson (41034298),Terry McLaurin (41034316),Kyle Pitts Sr. (41034702),Breece Hall (41034036),Jaguars  (41034961),,DST,Dolphins  (41034955),Dolphins ,41034955,DST,3300,MIA@NYJ 12/07/2025 01:00PM ET,MIA,5.75
4988974398,NFL $1.5K Dime Package [Just $0.10!],185849770,$0.10 ,Jayden Daniels (41033946),Quinshon Judkins (41034038),Ashton Jeanty (41034042),Deebo Samuel Sr. (41034304),Jordan Addison (41034322),Ja'Marr Chase (41034270),Kyle Pitts Sr. (41034702),Michael Wilson (41034298),Packers  (41034957),,WR,Tutu Atwell (41034394),Tutu Atwell,41034394,WR/FLEX,3300,LAR@ARI 12/07/2025 04:25PM ET,LAR,4.4
4988974399,NFL $1.5K Dime Package [Just $0.10!],185849770,$0.10 ,Jayden Daniels (41033946),Ashton Jeanty (41034042),De'Von Achane (41034020),Luther Burden III (41034362),Michael Wilson (41034298),Terry McLaurin (41034316),Kyle Pitts Sr. (41034702),Breece Hall (41034036),Rams  (41034950),,WR,Gabe Davis (41034392),Gabe Davis,41034392,WR/FLEX,3300,CIN@BUF 12/07/2025 01:00PM ET,BUF,3.9
4988974400,NFL $1.5K Dime Package [Just $0.10!],185849770,$0.10 ,Jayden Daniels (41033946),James Cook III (41034024),Ashton Jeanty (41034042),Deebo Samuel Sr. (41034304),Luther Burden III (41034362),Justin Jefferson (41034276),Kyle Pitts Sr. (41034702),Michael Wilson (41034298),Browns  (41034951),,TE,AJ Barner (41034726),AJ Barner,41034726,TE/FLEX,3200,SEA@ATL 12/07/2025 01:00PM ET,SEA,8.68
4988974401,NFL $1.5K Dime Package [Just $0.10!],185849770,$0.10 ,J.J. McCarthy (41033958),Quinshon Judkins (41034038),James Cook III (41034024),Justin Jefferson (41034276),Michael Wilson (41034298),Terry McLaurin (41034316),Kyle Pitts Sr. (41034702),Ashton Jeanty (41034042),Packers  (41034957),,WR,DeAndre Hopkins (41034398),DeAndre Hopkins,41034398,WR/FLEX,3200,PIT@BAL 12/07/2025 01:00PM ET,BAL,4.56
4988974402,NFL $1.5K Dime Package [Just $0.10!],185849770,$0.10 ,J.J. McCarthy (41033958),Josh Jacobs (41034030),Quinshon Judkins (41034038),Deebo Samuel Sr. (41034304),Justin Jefferson (41034276),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Ashton Jeanty (41034042),Browns  (41034951),,TE,Colston Loveland (41034728),Colston Loveland,41034728,TE/FLEX,3200,CHI@GB 12/07/2025 04:25PM ET,CHI,8.42
4988974403,NFL $1.5K Dime Package [Just $0.10!],185849770,$0.10 ,Jayden Daniels (41033946),Ashton Jeanty (41034042),De'Von Achane (41034020),Deebo Samuel Sr. (41034304),Adonai Mitchell (41034334),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Breece Hall (41034036),Steelers  (41034962),,DST,Colts  (41034956),Colts ,41034956,DST,3200,IND@JAX 12/07/2025 01:00PM ET,IND,7.67
4988974404,NFL $1.5K Dime Package [Just $0.10!],185849770,$0.10 ,J.J. McCarthy (41033958),Ashton Jeanty (41034042),Aaron Jones Sr. (41034060),Justin Jefferson (41034276),Deebo Samuel Sr. (41034304),Michael Wilson (41034298),Evan Engram (41034720),Puka Nacua (41034268),Browns (41034951),,WR,Treylon Burks (41034400),Treylon Burks,41034400,WR/FLEX,3200,WAS@MIN 12/07/2025 01:00PM ET,WAS,6.23
4988974405,NFL $1.5K Dime Package [Just $0.10!],185849770,$0.10 ,J.J. McCarthy (41033958),RJ Harvey (41034050),Ashton Jeanty (41034042),Justin Jefferson (41034276),Terry McLaurin (41034316),Michael Wilson (41034298),Colby Parkinson (41034730),Puka Nacua (41034268),Broncos (41034949),,WR,Brandin Cooks (41034396),Brandin Cooks,41034396,WR/FLEX,3200,CIN@BUF 12/07/2025 01:00PM ET,BUF,3.44
4988974406,NFL $1.5K Dime Package [Just $0.10!],185849770,$0.10 ,J.J. McCarthy (41033958),Aaron Jones Sr. (41034060),Kenneth Walker III (41034052),Justin Jefferson (41034276),Deebo Samuel Sr. (41034304),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Puka Nacua (41034268),Packers (41034957),,TE,Isaiah Likely (41034732),Isaiah Likely,41034732,TE/FLEX,3100,PIT@BAL 12/07/2025 01:00PM ET,BAL,4.37
4988974407,NFL $1.5K Dime Package [Just $0.10!],185849770,$0.10 ,J.J. McCarthy (41033958),RJ Harvey (41034050),Ashton Jeanty (41034042),Jordan Addison (41034322),Deebo Samuel Sr. (41034304),Michael Wilson (41034298),Brock Bowers (41034694),Puka Nacua (41034268),Commanders (41034960),,WR,Van Jefferson (41034402),Van Jefferson,41034402,WR/FLEX,3100,TEN@CLE 12/07/2025 01:00PM ET,TEN,4.08
4988974408,NFL $1.5K Dime Package [Just $0.10!],185849770,$0.10 ,J.J. McCarthy (41033958),Zonovan Knight (41034064),Kenneth Walker III (41034052),Justin Jefferson (41034276),Terry McLaurin (41034316),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),Puka Nacua (41034268),Broncos (41034949),,DST,Packers  (41034957),Packers ,41034957,DST,3100,CHI@GB 12/07/2025 04:25PM ET,GB,6.08
4988974409,NFL $1.5K Dime Package [Just $0.10!],185849770,$0.10 ,J.J. McCarthy (41033958),Ashton Jeanty (41034042),Aaron Jones Sr. (41034060),Justin Jefferson (41034276),Terry McLaurin (41034316),Jaxon Smith-Njigba (41034266),Kyle Pitts Sr. (41034702),RJ Harvey (41034050),Titans (41034959),,WR,Tim Patrick (41034404),Tim Patrick,41034404,WR/FLEX,3100,IND@JAX 12/07/2025 01:00PM ET,JAX,2.67
4988974410,NFL $1.5K Dime Package [Just $0.10!],185849770,$0.10 ,J.J. McCarthy (41033958),RJ Harvey (41034050),Ashton Jeanty (41034042),Justin Jefferson (41034276),Deebo Samuel Sr. (41034304),Jaxon Smith-Njigba (41034266),Kyle Pitts Sr. (41034702),Terry McLaurin (41034316),Steelers (41034962),,WR,Xavier Smith (41034406),Xavier Smith,41034406,WR/FLEX,3100,LAR@ARI 12/07/2025 04:25PM ET,LAR,2.43
4988974411,NFL $1.5K Dime Package [Just $0.10!],185849770,$0.10 ,J.J. McCarthy (41033958),RJ Harvey (41034050),Ashton Jeanty (41034042),Justin Jefferson (41034276),Deebo Samuel Sr. (41034304),Jaxon Smith-Njigba (41034266),Kyle Pitts Sr. (41034702),Darnell Mooney (41034326),Packers (41034957),,TE,Colby Parkinson (41034730),Colby Parkinson,41034730,TE/FLEX,3100,LAR@ARI 12/07/2025 04:25PM ET,LAR,5.91
4988974412,NFL $1.5K Dime Package [Just $0.10!],185849770,$0.10 ,Jacoby Brissett (41033949),Ashton Jeanty (41034042),Kyren Williams (41034034),Darnell Mooney (41034326),Jaxon Smith-Njigba (41034266),Michael Wilson (41034298),Kyle Pitts Sr. (41034702),RJ Harvey (41034050),Saints (41034966),,WR,Adam Thielen (41034550),Adam Thielen,41034550,WR/FLEX,3000,PIT@BAL 12/07/2025 01:00PM ET,PIT,1.54
